sample_id,D_hat,coh_star,r_LZ,asv_score,text_length,num_tokens,source,metadata
sharegpt_000184,0.5,0.18981481481481483,0.02025462962962963,0.29510030864197534,1638,216,sharegpt_synthetic,"{'type': 'incoherent', 'length': 1638}"
sharegpt_000185,0.5,0.20833333333333334,0.048177083333333336,0.3384548611111111,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000186,0.5,0.18333333333333332,0.035416666666666666,0.3048611111111111,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000187,0.5,0.20833333333333334,0.06458333333333334,0.3548611111111111,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000188,0.5,0.23333333333333334,0.06666666666666667,0.37777777777777777,455,60,sharegpt_synthetic,"{'type': 'incoherent', 'length': 455}"
sharegpt_000189,0.5,0.17647058823529413,0.02144607843137255,0.28517156862745097,1377,204,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1377}"
sharegpt_000190,0.6009193652572005,0.18137254901960784,0.024509803921568627,0.3158681133312553,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000191,0.5,0.23703703703703705,0.07222222222222222,0.38641975308641974,918,135,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 918}"
sharegpt_000192,0.5,0.19791666666666666,0.04296875,0.3245659722222222,728,96,sharegpt_synthetic,"{'type': 'incoherent', 'length': 728}"
sharegpt_000193,0.5,0.20833333333333334,0.04296875,0.3332465277777778,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000194,0.5,0.19047619047619047,0.05654761904761905,0.33194444444444443,637,84,sharegpt_synthetic,"{'type': 'incoherent', 'length': 637}"
sharegpt_000195,0.5,0.203125,0.05078125,0.33671875,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000196,0.5,0.19166666666666668,0.10416666666666667,0.3805555555555556,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000197,0.5,0.1712962962962963,0.02025462962962963,0.27966820987654323,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000198,0.5,0.17708333333333334,0.041015625,0.3052517361111111,1296,192,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1296}"
sharegpt_000199,0.5,0.1736111111111111,0.030381944444444444,0.291724537037037,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000200,0.5,0.2013888888888889,0.030381944444444444,0.3148726851851852,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000201,0.5,0.20454545454545456,0.03314393939393939,0.3202651515151515,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000202,0.5,0.17307692307692307,0.03125,0.2921474358974359,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000203,0.5,0.1875,0.030381944444444444,0.30329861111111106,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000204,0.5,0.23333333333333334,0.06666666666666667,0.37777777777777777,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000205,0.5,0.19696969696969696,0.03314393939393939,0.3139520202020202,891,132,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 891}"
sharegpt_000206,0.5,0.17708333333333334,0.04296875,0.3072048611111111,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000207,0.5,0.21153846153846154,0.028044871794871796,0.32099358974358977,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000208,0.5,0.18518518518518517,0.052662037037037035,0.3236496913580247,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000209,0.5,0.18055555555555555,0.1232638888888889,0.3903935185185185,486,72,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 486}"
sharegpt_000210,0.5,0.175,0.035416666666666666,0.29791666666666666,810,120,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 810}"
sharegpt_000211,0.5,0.1893939393939394,0.03409090909090909,0.30858585858585863,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000212,0.5,0.20833333333333334,0.04296875,0.3332465277777778,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000213,0.5,0.18518518518518517,0.034722222222222224,0.30570987654320986,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000214,0.5,0.2111111111111111,0.041666666666666664,0.33425925925925926,612,90,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 612}"
sharegpt_000215,0.5,0.18888888888888888,0.024305555555555556,0.29837962962962966,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000216,0.5833333333333333,0.24074074074074073,0.03819444444444445,0.3749228395061728,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000217,0.5,0.18333333333333332,0.03263888888888889,0.3020833333333333,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000218,0.7545968262860026,0.17647058823529413,0.02144607843137255,0.3445774947608516,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000219,0.5,0.18518518518518517,0.03819444444444445,0.3091820987654321,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000220,0.5,0.25,0.10208333333333333,0.42708333333333337,405,60,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 405}"
sharegpt_000221,0.5,0.2,0.035416666666666666,0.31875,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000222,0.5,0.19117647058823528,0.04044117647058824,0.31642156862745097,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000223,0.5,0.19444444444444445,0.03935185185185185,0.31805555555555554,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000224,0.5,0.18452380952380953,0.050595238095238096,0.321031746031746,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000225,0.5,0.16666666666666666,0.044956140350877194,0.30051169590643273,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000226,0.5,0.16666666666666666,0.04398148148148148,0.29953703703703705,1836,270,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1836}"
sharegpt_000227,0.5,0.21212121212121213,0.038825757575757576,0.332260101010101,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000228,0.5,0.171875,0.022786458333333332,0.28268229166666664,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000229,0.5,0.17982456140350878,0.023026315789473683,0.289546783625731,1539,228,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1539}"
sharegpt_000230,0.5,0.20833333333333334,0.04296875,0.3332465277777778,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000231,0.5,0.1858974358974359,0.028044871794871796,0.29962606837606837,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000232,0.5,0.2361111111111111,0.057291666666666664,0.3707175925925926,486,72,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 486}"
sharegpt_000233,0.5,0.17592592592592593,0.020833333333333332,0.28410493827160493,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000234,0.5,0.22727272727272727,0.03598484848484849,0.34204545454545454,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000235,0.5,0.18181818181818182,0.0625,0.3306818181818182,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000236,0.5,0.1875,0.022786458333333332,0.29570312499999996,1296,192,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1296}"
sharegpt_000237,0.6564536459234778,0.18421052631578946,0.024671052631578948,0.3313523419435483,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000238,0.5,0.20833333333333334,0.035416666666666666,0.32569444444444445,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000239,0.5,0.17222222222222222,0.024305555555555556,0.28449074074074077,1380,180,sharegpt_synthetic,"{'type': 'severe_loops', 'length': 1380}"
sharegpt_000240,0.5,0.19166666666666668,0.035416666666666666,0.31180555555555556,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000241,0.5,0.18333333333333332,0.06666666666666667,0.3361111111111111,405,60,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 405}"
sharegpt_000242,0.5,0.1794871794871795,0.028044871794871796,0.29428418803418804,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000243,0.5,0.2,0.024305555555555556,0.3076388888888889,1380,180,sharegpt_synthetic,"{'type': 'severe_loops', 'length': 1380}"
sharegpt_000244,0.5,0.24242424242424243,0.03314393939393939,0.3518308080808081,891,132,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 891}"
sharegpt_000245,0.5,0.18859649122807018,0.01918859649122807,0.2930190058479532,1539,228,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1539}"
sharegpt_000246,0.5,0.1893939393939394,0.03314393939393939,0.3076388888888889,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000247,0.5,0.2,0.06979166666666667,0.353125,816,120,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 816}"
sharegpt_000248,0.5,0.17708333333333334,0.024739583333333332,0.28897569444444443,1296,192,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1296}"
sharegpt_000249,0.5833333333333333,0.17222222222222222,0.06180555555555556,0.3414351851851851,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000250,0.5,0.17857142857142858,0.04985119047619048,0.31532738095238094,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000251,0.5,0.18421052631578946,0.01864035087719298,0.2888157894736842,1539,228,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1539}"
sharegpt_000252,0.5,0.19791666666666666,0.022786458333333332,0.30438368055555554,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000253,0.5,0.2037037037037037,0.03819444444444445,0.3246141975308642,729,108,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 729}"
sharegpt_000254,0.5,0.25,0.06666666666666667,0.39166666666666666,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000255,0.5,0.19444444444444445,0.052083333333333336,0.33078703703703705,486,72,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 486}"
sharegpt_000256,0.5731203125901445,0.25,0.08541666666666667,0.42747807293770035,455,60,sharegpt_synthetic,"{'type': 'incoherent', 'length': 455}"
sharegpt_000257,0.5,0.19444444444444445,0.08159722222222222,0.3603009259259259,486,72,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 486}"
sharegpt_000258,0.5,0.1794871794871795,0.026442307692307692,0.29268162393162395,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000259,0.5,0.19642857142857142,0.026041666666666668,0.30639880952380955,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000260,0.5,0.19047619047619047,0.12648809523809523,0.4018849206349206,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000261,0.5141604167868594,0.20833333333333334,0.057291666666666664,0.3508735416947117,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000262,0.5,0.20238095238095238,0.049107142857142856,0.33442460317460315,567,84,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 567}"
sharegpt_000263,0.5,0.25,0.06666666666666667,0.39166666666666666,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000264,0.5,0.21428571428571427,0.049107142857142856,0.3443452380952381,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000265,0.5,0.1875,0.030381944444444444,0.30329861111111106,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000266,0.5,0.19047619047619047,0.049107142857142856,0.3245039682539682,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000267,0.5,0.19270833333333334,0.024739583333333332,0.30199652777777775,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000268,0.5,0.19444444444444445,0.030381944444444444,0.3090856481481481,1092,144,sharegpt_synthetic,"{'type': 'incoherent', 'length': 1092}"
sharegpt_000269,0.5,0.17857142857142858,0.026041666666666668,0.29151785714285716,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000270,0.5,0.2,0.024305555555555556,0.3076388888888889,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000271,0.5,0.2037037037037037,0.03819444444444445,0.3246141975308642,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000272,0.5,0.17261904761904762,0.026041666666666668,0.2865575396825397,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000273,0.875,0.2,0.07916666666666666,0.45,455,60,sharegpt_synthetic,"{'type': 'incoherent', 'length': 455}"
sharegpt_000274,0.5,0.19444444444444445,0.057291666666666664,0.33599537037037036,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000275,0.5,0.26666666666666666,0.09166666666666666,0.4305555555555556,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000276,0.5,0.1875,0.022786458333333332,0.29570312499999996,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000277,0.5,0.2196969696969697,0.04924242424242424,0.348989898989899,891,132,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 891}"
sharegpt_000278,0.5,0.16666666666666666,0.01918859649122807,0.2747441520467836,1729,228,sharegpt_synthetic,"{'type': 'incoherent', 'length': 1729}"
sharegpt_000279,0.5,0.19444444444444445,0.03819444444444445,0.3168981481481481,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000280,0.5,0.20833333333333334,0.06944444444444445,0.3597222222222223,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000281,0.5,0.18333333333333332,0.024305555555555556,0.29375,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000282,0.5402410118609202,0.1875,0.06510416666666667,0.34741040276754803,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000283,0.5,0.1875,0.022786458333333332,0.29570312499999996,1296,192,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1296}"
sharegpt_000284,0.5,0.19047619047619047,0.06398809523809523,0.3393849206349206,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000285,0.5,0.1875,0.036458333333333336,0.30937499999999996,972,144,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 972}"
sharegpt_000286,0.5,0.20833333333333334,0.06473214285714286,0.35500992063492065,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000287,0.5,0.18181818181818182,0.03314393939393939,0.3013257575757576,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000288,0.5,0.18181818181818182,0.026515151515151516,0.2946969696969697,1122,165,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1122}"
sharegpt_000289,0.5,0.19791666666666666,0.024739583333333332,0.30633680555555554,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000290,0.5,0.18627450980392157,0.02144607843137255,0.2933415032679738,1377,204,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1377}"
sharegpt_000291,0.5,0.19444444444444445,0.0763888888888889,0.35509259259259257,552,72,sharegpt_synthetic,"{'type': 'severe_loops', 'length': 552}"
sharegpt_000292,0.5,0.20833333333333334,0.035416666666666666,0.32569444444444445,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000293,0.5,0.19047619047619047,0.050595238095238096,0.32599206349206344,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000294,0.5,0.19117647058823528,0.05821078431372549,0.3341911764705882,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000295,0.5,0.17543859649122806,0.020833333333333332,0.2836988304093567,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000296,0.5,0.21296296296296297,0.03819444444444445,0.33233024691358026,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000297,0.5,0.20833333333333334,0.030381944444444444,0.3206597222222222,972,144,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 972}"
sharegpt_000298,0.5,0.21212121212121213,0.03314393939393939,0.32657828282828283,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000299,0.5,0.1875,0.09722222222222222,0.37013888888888885,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000300,0.5,0.18518518518518517,0.03819444444444445,0.3091820987654321,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000301,0.5,0.19444444444444445,0.025,0.3037037037037037,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000302,0.5,0.19166666666666668,0.06666666666666667,0.34305555555555556,816,120,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 816}"
sharegpt_000303,0.5,0.19166666666666668,0.041666666666666664,0.3180555555555556,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000304,0.5,0.21296296296296297,0.07407407407407407,0.36820987654320986,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000305,0.5,0.19642857142857142,0.026041666666666668,0.30639880952380955,1134,168,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1134}"
sharegpt_000306,0.7193609377704335,0.18229166666666666,0.037760416666666664,0.3575210243686567,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000307,0.5,0.18333333333333332,0.05416666666666667,0.32361111111111107,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000308,0.5,0.2222222222222222,0.057291666666666664,0.3591435185185185,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000309,0.5,0.20833333333333334,0.08333333333333333,0.3736111111111111,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000310,0.5,0.17777777777777778,0.09722222222222222,0.36203703703703705,918,135,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 918}"
sharegpt_000311,0.5,0.20238095238095238,0.05357142857142857,0.3388888888888889,567,84,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 567}"
sharegpt_000312,0.5,0.17222222222222222,0.027777777777777776,0.287962962962963,1215,180,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1215}"
sharegpt_000313,0.5,0.17592592592592593,0.02025462962962963,0.28352623456790127,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000314,0.5,0.20238095238095238,0.026041666666666668,0.311359126984127,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000315,0.5402410118609202,0.18859649122807018,0.025767543859649123,0.308987522650589,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000316,0.5,0.19270833333333334,0.0234375,0.30069444444444443,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000317,0.5,0.19298245614035087,0.01918859649122807,0.2966739766081871,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000318,0.5,0.17261904761904762,0.026041666666666668,0.2865575396825397,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000319,0.5,0.17261904761904762,0.026041666666666668,0.2865575396825397,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000320,0.5,0.19047619047619047,0.05654761904761905,0.33194444444444443,567,84,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 567}"
sharegpt_000321,0.5,0.20238095238095238,0.08333333333333333,0.3686507936507936,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000322,0.6009193652572005,0.18181818181818182,0.07954545454545454,0.37127512462061946,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000323,0.5,0.19791666666666666,0.04296875,0.3245659722222222,648,96,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 648}"
sharegpt_000324,0.5,0.1794871794871795,0.060897435897435896,0.32713675213675214,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000325,0.5,0.2037037037037037,0.052083333333333336,0.33850308641975313,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000326,0.5,0.19166666666666668,0.04375,0.3201388888888889,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000327,0.5,0.20833333333333334,0.057291666666666664,0.3475694444444445,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000328,0.5,0.2,0.035416666666666666,0.31875,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000329,0.5402410118609202,0.19444444444444445,0.052083333333333336,0.3401766064712518,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000330,0.5,0.2222222222222222,0.056712962962962965,0.3585648148148148,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000331,0.5,0.18888888888888888,0.05,0.32407407407407407,612,90,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 612}"
sharegpt_000332,0.5,0.19696969696969696,0.03125,0.3120580808080808,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000333,0.5,0.175,0.035416666666666666,0.29791666666666666,810,120,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 810}"
sharegpt_000334,0.5,0.1814814814814815,0.01990740740740741,0.28780864197530864,1836,270,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1836}"
sharegpt_000335,0.5,0.18181818181818182,0.026515151515151516,0.2946969696969697,1122,165,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1122}"
sharegpt_000336,0.5,0.18518518518518517,0.03819444444444445,0.3091820987654321,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000337,0.7545968262860026,0.17105263157894737,0.054276315789473686,0.37289276823866374,1539,228,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1539}"
sharegpt_000338,0.5,0.21296296296296297,0.03819444444444445,0.33233024691358026,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000339,0.5,0.21428571428571427,0.049107142857142856,0.3443452380952381,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000340,0.5,0.18333333333333332,0.06875,0.33819444444444446,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000341,0.5,0.1875,0.030381944444444444,0.30329861111111106,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000342,0.5,0.19047619047619047,0.026041666666666668,0.30143849206349205,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000343,0.5,0.2037037037037037,0.03819444444444445,0.3246141975308642,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000344,0.5,0.1736111111111111,0.03298611111111111,0.2943287037037037,972,144,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 972}"
sharegpt_000345,0.5,0.2013888888888889,0.059895833333333336,0.34438657407407414,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000346,0.5,0.1794871794871795,0.05448717948717949,0.3207264957264957,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000347,0.875,0.18421052631578946,0.05098684210526316,0.40866228070175437,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000348,0.5,0.1875,0.08854166666666667,0.3614583333333333,648,96,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 648}"
sharegpt_000349,0.5,0.17105263157894737,0.06578947368421052,0.32499999999999996,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000350,0.5,0.19117647058823528,0.02144607843137255,0.29742647058823524,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000351,0.5,0.17857142857142858,0.026041666666666668,0.29151785714285716,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000352,0.5,0.18627450980392157,0.02144607843137255,0.2933415032679738,1377,204,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1377}"
sharegpt_000353,0.5,0.18518518518518517,0.08680555555555555,0.3577932098765432,729,108,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 729}"
sharegpt_000354,0.5,0.19791666666666666,0.10807291666666667,0.3896701388888889,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000355,0.5,0.17254901960784313,0.061764705882352944,0.32222222222222224,1734,255,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1734}"
sharegpt_000356,0.5,0.18518518518518517,0.0787037037037037,0.34969135802469137,729,108,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 729}"
sharegpt_000357,0.5,0.18596491228070175,0.01929824561403509,0.2909356725146199,1938,285,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1938}"
sharegpt_000358,0.5,0.17647058823529413,0.018627450980392157,0.2823529411764706,1734,255,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1734}"
sharegpt_000359,0.5,0.19444444444444445,0.03819444444444445,0.3168981481481481,729,108,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 729}"
sharegpt_000360,0.5,0.21666666666666667,0.035416666666666666,0.3326388888888889,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000361,0.5,0.17592592592592593,0.02025462962962963,0.28352623456790127,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000362,0.5,0.1794871794871795,0.028044871794871796,0.29428418803418804,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000363,0.5,0.20555555555555555,0.025,0.312962962962963,1215,180,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1215}"
sharegpt_000364,0.5,0.18666666666666668,0.09833333333333333,0.3705555555555555,510,75,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 510}"
sharegpt_000365,0.5,0.17575757575757575,0.026515151515151516,0.2896464646464646,1122,165,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1122}"
sharegpt_000366,0.5,0.17857142857142858,0.03125,0.2967261904761905,1134,168,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1134}"
sharegpt_000367,0.5,0.2,0.1125,0.3958333333333333,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
